time,funding
2024-04-25 00:00:00+00:00,6.816e-05
2024-04-25 08:00:00+00:00,8.654e-05
2024-04-25 16:00:00.010000+00:00,8.273e-05
2024-04-26 00:00:00.001000+00:00,5.044e-05
2024-04-26 08:00:00+00:00,3.175e-05
2024-04-26 16:00:00+00:00,-5.257e-05
2024-04-27 00:00:00+00:00,2.802e-05
2024-04-27 08:00:00.001000+00:00,1.6e-06
2024-04-27 16:00:00+00:00,0.0001
2024-04-28 00:00:00+00:00,3.97e-05
2024-04-28 08:00:00+00:00,2.456e-05
2024-04-28 16:00:00+00:00,9.828e-05
2024-04-29 00:00:00+00:00,8.805e-05
2024-04-29 08:00:00+00:00,0.0001
2024-04-29 16:00:00+00:00,-3.019e-05
2024-04-30 00:00:00+00:00,8.967e-05
2024-04-30 08:00:00+00:00,0.0001
2024-04-30 16:00:00+00:00,2.448e-05
2024-05-01 00:00:00+00:00,-7.095e-05
2024-05-01 08:00:00+00:00,7.22e-05
2024-05-01 16:00:00+00:00,-6.84e-06
2024-05-02 00:00:00+00:00,7.174e-05
2024-05-02 08:00:00+00:00,4.939e-05
2024-05-02 16:00:00.002000+00:00,5.59e-05
2024-05-03 00:00:00+00:00,7.71e-05
2024-05-03 08:00:00+00:00,0.0001
2024-05-03 16:00:00+00:00,2.041e-05
2024-05-04 00:00:00+00:00,3.631e-05
2024-05-04 08:00:00+00:00,-1.71e-05
2024-05-04 16:00:00+00:00,0.0001
2024-05-05 00:00:00+00:00,1.323e-05
2024-05-05 08:00:00+00:00,0.0001
2024-05-05 16:00:00+00:00,0.0001
2024-05-06 00:00:00+00:00,6.927e-05
2024-05-06 08:00:00+00:00,0.0001
2024-05-06 16:00:00+00:00,0.0001
2024-05-07 00:00:00+00:00,0.0001
2024-05-07 08:00:00+00:00,0.0001
2024-05-07 16:00:00+00:00,0.0001
2024-05-08 00:00:00+00:00,0.0001
2024-05-08 08:00:00+00:00,0.0001
2024-05-08 16:00:00+00:00,0.0001
2024-05-09 00:00:00+00:00,0.0001
2024-05-09 08:00:00+00:00,0.0001
2024-05-09 16:00:00+00:00,0.0001
2024-05-10 00:00:00+00:00,0.0001
2024-05-10 08:00:00+00:00,0.0001
2024-05-10 16:00:00+00:00,0.0001
2024-05-11 00:00:00+00:00,-7.93e-06
2024-05-11 08:00:00+00:00,-3.824e-05
2024-05-11 16:00:00+00:00,6.721e-05
2024-05-12 00:00:00+00:00,-5.637e-05
2024-05-12 08:00:00+00:00,-1.263e-05
2024-05-12 16:00:00+00:00,0.0001
2024-05-13 00:00:00.001000+00:00,8.712e-05
2024-05-13 08:00:00.001000+00:00,5.651e-05
2024-05-13 16:00:00+00:00,0.0001
2024-05-14 00:00:00+00:00,0.0001
